0.353389 0.85565 0.3481 0.157641
0.653352 0.150407 0.135005 0.845925
0.355589 0.866593 0.359639 0.139358
0.654164 0.136703 0.146758 0.846636
0.350325 0.667796 0.157616 0.149085
0.146084 0.348523 0.160055 0.137146
0.149975 0.349496 0.158376 0.143977
0.341239 0.655795 0.147931 0.149415
0.641537 0.143441 0.147169 0.855611
0.648243 0.151017 0.14032 0.864264
0.653248 0.14707 0.148776 0.850942
0.146201 0.350776 0.148839 0.15377
0.343232 0.852838 0.347103 0.155605
0.64167 0.161968 0.139694 0.853309
0.347086 0.848742 0.345492 0.1466
0.144896 0.351286 0.144473 0.152124
0.15404 0.346441 0.152269 0.152363
0.34004 0.647665 0.153365 0.162976
0.353425 0.855242 0.342869 0.1443
0.360093 0.848291 0.343202 0.145995
0.153845 0.355219 0.159084 0.161762
0.659877 0.153412 0.160269 0.853795
0.344024 0.655019 0.151091 0.159308
0.647957 0.162861 0.145062 0.838826
0.359511 0.649772 0.146522 0.163407
0.14079 0.354953 0.139847 0.151955
0.35401 0.845374 0.343108 0.138835
0.147141 0.341517 0.152322 0.142132
0.654368 0.15331 0.151717 0.851815
0.653184 0.150644 0.13687 0.847054
0.35052 0.643116 0.142539 0.158673
0.147329 0.34962 0.154147 0.158847
0.350372 0.649734 0.147606 0.152329
0.342488 0.652141 0.13984 0.144775
0.345626 0.849164 0.352694 0.139971
0.648689 0.148521 0.148416 0.842899
0.344768 0.652069 0.142784 0.139127
0.151871 0.349824 0.151167 0.148579
0.650888 0.148019 0.149944 0.862214
0.144299 0.351143 0.146454 0.146715
0.6549 0.158428 0.148888 0.843027
0.645971 0.145274 0.163791 0.849934
0.649305 0.154452 0.148076 0.836686
0.349634 0.849945 0.348421 0.155863
0.151738 0.34381 0.146895 0.150222
0.348937 0.854666 0.339694 0.15165
0.350566 0.842004 0.337947 0.157171
0.158969 0.347159 0.146959 0.155329
0.357099 0.650772 0.151753 0.148444
0.656069 0.156744 0.154303 0.851116
0.649574 0.143167 0.144301 0.858599
0.353676 0.652253 0.14867 0.146915
0.654232 0.150993 0.154048 0.846109
0.649035 0.135873 0.152105 0.838165
0.139732 0.364367 0.148777 0.143066
0.647156 0.147723 0.150456 0.83924
0.358128 0.860151 0.362303 0.147081
0.34783 0.85391 0.353414 0.149468
0.349026 0.855799 0.351031 0.146818
0.652217 0.154347 0.152022 0.865183
0.347306 0.644941 0.15918 0.149299
0.639934 0.150614 0.153282 0.838238
0.344581 0.646385 0.144157 0.151417
0.355087 0.65041 0.156085 0.151393
0.340611 0.652137 0.145921 0.144151
0.151442 0.343478 0.148024 0.168214
0.361428 0.857194 0.35081 0.149204
0.362891 0.845023 0.3428 0.139782
0.649766 0.150841 0.130972 0.848468
0.351761 0.651425 0.158384 0.147957
0.65657 0.151841 0.15872 0.84951
0.350705 0.655439 0.145892 0.154854
0.156628 0.358229 0.137746 0.157528
0.358765 0.641056 0.143123 0.160027
0.634828 0.139611 0.14604 0.851126
0.655955 0.159387 0.163515 0.85115
0.337846 0.647167 0.145071 0.145655
0.146622 0.358721 0.161543 0.153264
0.648763 0.142256 0.139198 0.85579
0.146926 0.35004 0.146722 0.147033
0.655357 0.144627 0.146452 0.8522
0.642227 0.143341 0.146836 0.854012
0.353668 0.87317 0.354104 0.141313
0.644391 0.147725 0.150043 0.838624
0.350322 0.846285 0.356299 0.152861
0.647052 0.14127 0.154265 0.853594
0.342776 0.657288 0.151994 0.148285
0.356374 0.645918 0.156166 0.143384
0.346734 0.653563 0.144485 0.154521
0.356091 0.651603 0.153634 0.148027
0.150468 0.338879 0.152647 0.158381
0.648836 0.148986 0.14455 0.849105
0.158726 0.339788 0.151561 0.15591
0.144854 0.346634 0.152288 0.150692
0.647374 0.151592 0.144628 0.834761
0.34132 0.656781 0.165815 0.16383
0.349513 0.651524 0.156422 0.148471
0.35172 0.854177 0.342536 0.154145
0.646925 0.158483 0.15039 0.851895
0.347007 0.845222 0.347113 0.15429
0.349285 0.640253 0.136199 0.142741
0.648524 0.153487 0.155309 0.842742
0.1481 0.357353 0.143717 0.146641
0.133597 0.336841 0.143273 0.161325
0.663313 0.150998 0.15747 0.847499
0.354374 0.646251 0.147292 0.151931
0.354711 0.853512 0.345778 0.144101
0.344954 0.854513 0.334646 0.144885
0.151428 0.358548 0.15667 0.153183
0.349631 0.636043 0.148483 0.156048
0.348273 0.837858 0.354086 0.152576
0.349764 0.841317 0.352799 0.155526
0.351159 0.659085 0.141419 0.144244
0.348318 0.647443 0.152893 0.152458
0.149153 0.349598 0.160838 0.154664
0.357674 0.654965 0.142231 0.154531
0.339109 0.652601 0.140783 0.154964
0.349967 0.847924 0.356963 0.148344
0.654069 0.147309 0.15759 0.855372
0.339152 0.845209 0.355176 0.145593
0.35307 0.657868 0.155618 0.144897
0.347237 0.652315 0.148106 0.153182
0.364859 0.842372 0.344794 0.14484
0.346393 0.844858 0.356018 0.141483
0.339671 0.641318 0.153166 0.14784
0.353552 0.633603 0.157912 0.154311
0.142673 0.344897 0.145435 0.135574
0.64849 0.149096 0.153368 0.843099
0.652307 0.161916 0.144595 0.851613
0.157023 0.345117 0.13941 0.150521
0.35339 0.649316 0.138655 0.150688
0.34421 0.8403 0.354079 0.15051
0.356502 0.853914 0.345539 0.165589
0.345168 0.84915 0.359259 0.143103
0.34664 0.655726 0.151206 0.141874
0.344728 0.653604 0.137987 0.148085
0.148027 0.355346 0.147472 0.140421
0.356926 0.649764 0.146946 0.151034
0.153868 0.348443 0.147783 0.152499
0.156368 0.357564 0.148379 0.159885
0.649631 0.15751 0.157337 0.849387
0.346479 0.846551 0.35565 0.160265
0.65461 0.152144 0.142288 0.848463
0.356054 0.844796 0.351068 0.142933
0.345815 0.647874 0.14674 0.151703
0.659684 0.143578 0.145665 0.84033
0.351641 0.846451 0.343959 0.162067
0.150733 0.336072 0.148324 0.138504
0.359857 0.847279 0.350299 0.148953
0.357183 0.853207 0.345213 0.157275
0.350821 0.669844 0.155191 0.142828
0.157164 0.359369 0.151739 0.14635
0.345999 0.658598 0.150807 0.151012
0.35893 0.642988 0.151475 0.147244
0.141243 0.351458 0.151318 0.152977
0.358629 0.840747 0.342332 0.153829
0.357949 0.648378 0.153846 0.146631
0.641844 0.143337 0.152727 0.84943
0.34638 0.648891 0.151938 0.161294
0.354136 0.650326 0.148872 0.161619
0.343524 0.642892 0.141933 0.140851
0.356257 0.647327 0.158962 0.155304
0.645257 0.147528 0.132631 0.849263
0.3522 0.857502 0.35111 0.143405
0.359539 0.655107 0.151704 0.1469
0.147449 0.336455 0.14868 0.154395
0.363548 0.64858 0.144536 0.149556
0.345999 0.657821 0.147784 0.145066
0.148087 0.346922 0.160273 0.137549
0.649716 0.147132 0.148201 0.847272
0.644385 0.155859 0.152694 0.844808
0.333855 0.860492 0.34978 0.146643
0.656948 0.150182 0.155722 0.837448
0.360443 0.636571 0.134142 0.145715
0.144069 0.350308 0.151644 0.153027
0.3583 0.655034 0.14873 0.148237
0.354276 0.650618 0.148983 0.144111
0.152121 0.341519 0.15849 0.158714
0.146649 0.341898 0.140532 0.134695
0.362781 0.854886 0.35432 0.150257
0.650329 0.142629 0.136682 0.852138
0.147719 0.347984 0.145661 0.154779
0.651739 0.153478 0.148212 0.841497
0.148572 0.337565 0.152676 0.157081
0.656548 0.147014 0.150361 0.849777
0.151587 0.366172 0.142404 0.149509
0.349397 0.645902 0.157584 0.138005
0.345277 0.654925 0.152147 0.151291
0.139049 0.349222 0.149967 0.150384
0.646024 0.155422 0.159426 0.842647
0.142705 0.35371 0.150773 0.15238
0.145544 0.343174 0.140486 0.144532
0.644294 0.13818 0.140682 0.844143
0.650067 0.151101 0.156111 0.845962
0.154075 0.354187 0.147634 0.147226
0.349348 0.857427 0.340356 0.152869
0.345635 0.650711 0.148129 0.154409
0.352943 0.650584 0.153684 0.146418
0.651841 0.1464 0.140996 0.85181
0.345092 0.647983 0.163297 0.142125
0.642044 0.137629 0.156166 0.841458
0.359262 0.856671 0.349489 0.149499
0.140987 0.356994 0.140352 0.142635
0.648195 0.152234 0.142603 0.848096
0.653592 0.139419 0.155517 0.849306
0.347691 0.839356 0.351521 0.154949
0.142827 0.341355 0.164537 0.139542
0.152291 0.350456 0.145442 0.145951
0.347807 0.85585 0.348662 0.15156
0.652578 0.149125 0.150617 0.843463
0.155295 0.343749 0.154556 0.155718
0.337493 0.641397 0.14537 0.14769
0.661929 0.149065 0.154908 0.846116
0.642417 0.150706 0.150749 0.854801
0.350577 0.851375 0.357299 0.145479
0.153068 0.34839 0.147174 0.155794
0.343505 0.853355 0.354262 0.152861
0.345567 0.849348 0.352937 0.142857
0.353434 0.853619 0.350963 0.155918
0.350446 0.65278 0.148587 0.142172
0.156858 0.352613 0.155651 0.154111
0.360736 0.647457 0.148158 0.152601
0.357859 0.6471 0.149519 0.15217
0.339302 0.84906 0.366258 0.153528
0.349094 0.650486 0.149202 0.144859
0.337658 0.650743 0.156473 0.158094
0.145003 0.344598 0.151618 0.137476
0.344266 0.647619 0.153731 0.153265
0.654845 0.16137 0.139949 0.852009
0.643527 0.138556 0.15817 0.852194
0.660307 0.142076 0.155765 0.854051
0.356688 0.857906 0.353055 0.150724
0.351961 0.851281 0.353717 0.147941
0.642094 0.145803 0.152834 0.863111
0.359314 0.657193 0.161997 0.154375
0.132668 0.344529 0.141405 0.149074
0.644955 0.153397 0.142178 0.853788
0.345045 0.834827 0.345526 0.141936
0.343032 0.646287 0.149097 0.162677
0.350576 0.646472 0.156428 0.148489
0.341015 0.649207 0.142839 0.147023
0.356834 0.852379 0.353717 0.14444
0.358391 0.849446 0.352743 0.155321
0.351727 0.847232 0.344511 0.153095
0.358429 0.652205 0.149285 0.151344
0.34682 0.853741 0.353403 0.153194
0.349899 0.850196 0.351228 0.157803
0.158676 0.353005 0.146833 0.147602
0.158163 0.347483 0.154285 0.148199
0.149184 0.353699 0.159515 0.145937
0.132337 0.353507 0.154999 0.144103
0.651173 0.14863 0.148589 0.849148
0.339463 0.855344 0.345848 0.149978
0.150794 0.3511 0.140694 0.144504
0.140302 0.353865 0.151041 0.150645
0.157151 0.349694 0.142102 0.148444
0.355872 0.850427 0.355573 0.153715
0.653201 0.14649 0.151929 0.850674
0.348146 0.652628 0.157984 0.152492
0.15622 0.345579 0.155161 0.148729
0.359987 0.860025 0.348065 0.150185
0.646577 0.151939 0.167479 0.85907
0.347122 0.852915 0.34306 0.141677
0.635193 0.147019 0.155151 0.840312
0.652472 0.154394 0.141396 0.837796
0.341136 0.643994 0.137324 0.146779
0.339054 0.85447 0.347647 0.141419
0.648045 0.144119 0.144296 0.855999
0.659633 0.136106 0.134409 0.8441
0.659034 0.150287 0.145929 0.849853
0.141487 0.355821 0.147007 0.153311
0.334509 0.650908 0.14665 0.157052
0.350231 0.645013 0.15363 0.155326
0.653223 0.14456 0.155 0.860311
0.64498 0.148114 0.14719 0.860139
0.150775 0.35834 0.144759 0.151975
0.351038 0.635809 0.154139 0.149378
0.3424 0.85636 0.345046 0.153717
0.358667 0.858597 0.361527 0.151587
0.348021 0.846449 0.341293 0.14983
0.346022 0.860013 0.346362 0.155643
0.153579 0.343203 0.148724 0.154153
0.3492 0.653242 0.14722 0.159774
0.34404 0.849368 0.335165 0.146488
0.352764 0.849146 0.355819 0.142005
0.347786 0.842883 0.348345 0.138229
0.157801 0.340954 0.150897 0.138616
0.347646 0.865468 0.35288 0.162443
0.356378 0.835525 0.337997 0.146983
0.141925 0.352558 0.14065 0.144909
0.638916 0.148319 0.153873 0.842473
