0.847018 0.852006 0.14998 0.648115 0.144194 0.654085 0.640913
0.867702 0.844522 0.150574 0.654051 0.156848 0.644997 0.64989
0.842392 0.850363 0.143166 0.657408 0.150531 0.638164 0.644449
0.855103 0.845792 0.148538 0.140659 0.344228 0.348242 0.845299
0.845298 0.850723 0.151318 0.155729 0.359275 0.362306 0.856645
0.858267 0.858648 0.156836 0.149917 0.355703 0.348385 0.836907
0.345378 0.855284 0.355103 0.348407 0.149467 0.35162 0.643401
0.861283 0.850819 0.149031 0.150083 0.347724 0.3473 0.84345
0.855685 0.848867 0.156722 0.153232 0.352547 0.331927 0.856638
0.845324 0.848303 0.162365 0.157375 0.346224 0.351312 0.853448
0.849631 0.844335 0.151822 0.65089 0.15495 0.633451 0.651797
0.35163 0.845736 0.341661 0.347752 0.139278 0.346838 0.646642
0.345977 0.84765 0.344934 0.368093 0.148051 0.33689 0.653012
0.351909 0.840368 0.347987 0.348629 0.140608 0.350057 0.638345
0.856834 0.848092 0.152803 0.640888 0.157984 0.651401 0.651484
0.853109 0.847194 0.150593 0.144391 0.361529 0.350085 0.853572
0.855089 0.850273 0.152455 0.650301 0.160614 0.647026 0.655209
0.348171 0.8543 0.339876 0.348317 0.156749 0.355119 0.649753
0.349934 0.85078 0.343788 0.345884 0.141227 0.358255 0.652635
0.85234 0.850434 0.149161 0.645674 0.140687 0.650532 0.64793
0.343878 0.852169 0.346769 0.358031 0.150859 0.356948 0.656517
0.84457 0.850015 0.160551 0.654192 0.144014 0.649893 0.638743
0.847135 0.842475 0.15884 0.146396 0.354512 0.339152 0.847861
0.847975 0.849194 0.150462 0.147602 0.346157 0.353821 0.837729
0.847964 0.843515 0.154928 0.163392 0.366918 0.358374 0.845365
0.845935 0.850002 0.140737 0.159787 0.355146 0.341301 0.840136
0.362644 0.830481 0.356592 0.350518 0.146257 0.353829 0.655627
0.853423 0.851427 0.150819 0.643082 0.16282 0.649383 0.647745
0.352802 0.857116 0.337902 0.354336 0.149777 0.337141 0.660216
0.337329 0.849581 0.338313 0.342773 0.144927 0.346111 0.659518
0.853724 0.859441 0.143187 0.162097 0.363709 0.350687 0.856041
0.850595 0.844443 0.143701 0.657697 0.151035 0.653713 0.634019
0.350285 0.853366 0.346387 0.360528 0.14544 0.355876 0.653942
0.844901 0.850083 0.159493 0.651716 0.154972 0.652094 0.644868
0.85326 0.848404 0.149597 0.649706 0.151418 0.648034 0.668591
0.847034 0.846595 0.143738 0.651091 0.15915 0.660008 0.634831
0.846936 0.851947 0.141594 0.151665 0.343538 0.345442 0.852621
0.841846 0.857258 0.154652 0.153034 0.354868 0.347314 0.844705
0.846594 0.850726 0.150563 0.138965 0.361305 0.347189 0.864293
0.867192 0.853956 0.142727 0.66609 0.149558 0.651653 0.651818
0.349209 0.844705 0.361224 0.340912 0.146239 0.347822 0.645683
0.851152 0.847876 0.141875 0.649075 0.149036 0.654218 0.663002
0.846701 0.852627 0.155799 0.658261 0.151444 0.66007 0.644762
0.349048 0.844877 0.349023 0.351165 0.151942 0.350337 0.646633
0.850274 0.84883 0.152666 0.153292 0.334103 0.352622 0.852619
0.863093 0.850641 0.156891 0.151123 0.334647 0.336444 0.847492
0.345246 0.842795 0.346095 0.347134 0.155807 0.351761 0.648205
0.845255 0.854366 0.146312 0.141153 0.348555 0.355164 0.84202
0.845796 0.857768 0.137621 0.652051 0.157152 0.655241 0.662877
0.856643 0.847619 0.149785 0.646661 0.148922 0.655621 0.639652
0.350238 0.859181 0.355501 0.353011 0.156678 0.353406 0.652104
0.843011 0.837045 0.155994 0.145167 0.357201 0.347309 0.856778
0.344685 0.854689 0.346835 0.346588 0.149113 0.34431 0.642971
0.843518 0.854649 0.153272 0.148869 0.350157 0.343971 0.846725
0.352989 0.850882 0.351496 0.352372 0.157051 0.355759 0.655899
0.845478 0.85413 0.154013 0.653688 0.148842 0.635769 0.647568
0.842854 0.855397 0.153028 0.143043 0.349196 0.36012 0.85137
0.338698 0.859854 0.351988 0.345913 0.148998 0.353304 0.647031
0.341269 0.844272 0.351385 0.351878 0.144956 0.353543 0.6547
0.848631 0.856633 0.151596 0.141236 0.344389 0.351854 0.857625
0.847927 0.860889 0.159045 0.640268 0.156748 0.648345 0.658599
0.351144 0.852316 0.354806 0.340138 0.151761 0.356501 0.654398
0.838736 0.856494 0.144126 0.64598 0.147544 0.651923 0.644969
0.839555 0.851884 0.144617 0.142596 0.347727 0.349756 0.840008
0.354428 0.85117 0.352405 0.346053 0.146696 0.345319 0.653412
0.854963 0.846404 0.148989 0.655271 0.155201 0.646629 0.657123
0.843326 0.853114 0.154811 0.147582 0.358719 0.347188 0.845389
0.345993 0.846774 0.349783 0.345419 0.138308 0.351441 0.655813
0.855845 0.843581 0.14378 0.644173 0.141907 0.648077 0.648378
0.852924 0.855065 0.147838 0.155889 0.345609 0.34721 0.858943
0.855386 0.833364 0.141656 0.149711 0.348083 0.35883 0.851399
0.352726 0.857225 0.341803 0.349525 0.144779 0.351221 0.644826
0.857003 0.845787 0.145447 0.646776 0.160441 0.660492 0.647251
0.860069 0.851003 0.15925 0.645599 0.14597 0.654858 0.648979
0.859397 0.844553 0.162788 0.657583 0.145122 0.651527 0.644995
0.852066 0.843304 0.15551 0.142223 0.34156 0.353234 0.860262
0.850766 0.854295 0.156411 0.64449 0.153428 0.641208 0.643251
0.849734 0.844491 0.145352 0.647168 0.151143 0.64656 0.654777
0.843498 0.843673 0.147311 0.647136 0.15427 0.660566 0.653022
0.354682 0.85394 0.349606 0.353642 0.144506 0.364987 0.641888
0.859584 0.855637 0.153976 0.152504 0.346118 0.353862 0.845406
0.850624 0.84313 0.153076 0.151293 0.343157 0.337899 0.846437
0.848537 0.847848 0.158658 0.146814 0.366285 0.35428 0.848452
0.851987 0.844012 0.138185 0.149558 0.339586 0.343625 0.841344
0.346868 0.855434 0.34434 0.354945 0.143932 0.352276 0.644847
0.861944 0.852207 0.14645 0.157521 0.360038 0.344724 0.853148
0.35212 0.865198 0.340189 0.350566 0.14324 0.354503 0.638497
0.350849 0.853018 0.344718 0.355316 0.150719 0.35511 0.644506
0.848266 0.857862 0.140366 0.64848 0.155004 0.637689 0.656697
0.840552 0.863806 0.156123 0.652509 0.146616 0.658124 0.651798
0.843299 0.850472 0.148178 0.149809 0.355621 0.345203 0.843195
0.861626 0.845937 0.144148 0.640051 0.152031 0.652486 0.651338
0.844784 0.853745 0.158664 0.658304 0.144214 0.643992 0.632618
0.858197 0.858625 0.148162 0.653939 0.146116 0.660446 0.646868
0.843256 0.859282 0.146106 0.15003 0.354716 0.348316 0.862995
0.352779 0.855356 0.35367 0.351209 0.157211 0.346757 0.645314
0.837487 0.855882 0.157296 0.652997 0.163094 0.644749 0.65758
0.345388 0.842473 0.345216 0.350865 0.148626 0.352046 0.654602
0.848609 0.842617 0.142512 0.63935 0.150038 0.644373 0.6524
0.851103 0.857625 0.148107 0.154767 0.347619 0.357467 0.862665
0.85486 0.850066 0.145173 0.151542 0.336893 0.358238 0.851039
0.850119 0.854598 0.150908 0.64486 0.154285 0.65048 0.637709
0.358509 0.839262 0.356713 0.353704 0.154468 0.357729 0.649791
0.855728 0.856321 0.143669 0.641669 0.158229 0.652116 0.642003
0.354836 0.857946 0.357048 0.341772 0.141502 0.351751 0.644534
0.353811 0.841084 0.342944 0.349278 0.15611 0.343161 0.645253
0.85846 0.844463 0.147744 0.645864 0.1459 0.643624 0.655068
0.358188 0.844563 0.351553 0.345737 0.157339 0.34267 0.649365
0.350517 0.852291 0.348841 0.344498 0.145848 0.357597 0.644387
0.854123 0.842881 0.149652 0.653762 0.146666 0.644986 0.662347
0.84643 0.839769 0.157876 0.645896 0.14625 0.63791 0.658128
0.340614 0.851761 0.354577 0.348761 0.158192 0.347018 0.651723
0.845897 0.852169 0.156899 0.141007 0.341669 0.346568 0.841695
0.855798 0.841388 0.149462 0.153028 0.350648 0.344604 0.858689
0.346129 0.857862 0.347025 0.352123 0.152822 0.348829 0.651605
0.840141 0.854284 0.150453 0.649789 0.147383 0.637194 0.655115
0.846189 0.848695 0.14428 0.652311 0.149185 0.661114 0.661801
0.334639 0.853479 0.342606 0.347671 0.149471 0.3472 0.655718
0.346761 0.855826 0.348167 0.34792 0.152457 0.349818 0.660924
0.855493 0.845657 0.149106 0.649262 0.146099 0.645023 0.651042
0.845406 0.862319 0.149391 0.144955 0.347312 0.346966 0.849925
0.841975 0.856703 0.149938 0.151764 0.349451 0.337706 0.8514
0.350463 0.847817 0.350849 0.348491 0.151664 0.343591 0.645194
0.36304 0.852383 0.339678 0.347763 0.150084 0.352945 0.647685
0.857375 0.852694 0.154246 0.158483 0.355105 0.342605 0.852745
0.358697 0.844018 0.34072 0.347032 0.145363 0.347951 0.653243
0.85845 0.841432 0.153822 0.663634 0.151087 0.664888 0.650444
0.841664 0.851479 0.142351 0.156081 0.349064 0.343561 0.85988
0.857143 0.846169 0.148067 0.643006 0.159701 0.637269 0.649852
0.846362 0.848551 0.157928 0.150982 0.352273 0.35983 0.853661
0.850202 0.851192 0.155481 0.146071 0.360664 0.351898 0.850232
0.348896 0.849097 0.351412 0.3662 0.139246 0.345337 0.644328
0.849322 0.850186 0.152846 0.140108 0.351684 0.347901 0.854857
0.851313 0.853006 0.161019 0.644017 0.14922 0.651317 0.653863
0.845585 0.844801 0.155292 0.144833 0.350128 0.348233 0.854118
0.847187 0.848489 0.143469 0.654977 0.150257 0.656138 0.635582
0.360373 0.853239 0.361332 0.347167 0.155537 0.352837 0.643942
0.351395 0.853054 0.357912 0.360421 0.157796 0.358191 0.632458
0.349316 0.848537 0.349236 0.345639 0.159317 0.356533 0.643618
0.349897 0.853427 0.351912 0.343969 0.143348 0.357121 0.646962
0.347077 0.848455 0.350286 0.347179 0.142901 0.357532 0.658615
0.848281 0.838287 0.164255 0.163304 0.354772 0.35021 0.846522
0.35587 0.851475 0.362264 0.350521 0.15151 0.359652 0.647766
0.346796 0.852942 0.337864 0.341202 0.1476 0.354517 0.65112
0.854018 0.847039 0.152038 0.14716 0.339344 0.346865 0.855475
0.35982 0.841705 0.347707 0.35443 0.147994 0.338709 0.646151
0.847525 0.855095 0.147105 0.15413 0.351955 0.348279 0.857539
0.34017 0.853711 0.351797 0.351563 0.151859 0.352871 0.652061
0.836878 0.845469 0.159692 0.648037 0.140603 0.645895 0.661274
0.845486 0.847958 0.149728 0.660025 0.1483 0.647257 0.642537
0.856036 0.854677 0.139372 0.148406 0.345559 0.357522 0.855006
0.850833 0.846606 0.158415 0.157099 0.350744 0.350065 0.848501
0.345066 0.843956 0.358027 0.341387 0.153767 0.347199 0.635717
0.350622 0.847119 0.349378 0.348148 0.156291 0.347404 0.656618
0.839672 0.861322 0.148272 0.644405 0.146117 0.658552 0.64857
0.85476 0.858323 0.15998 0.653846 0.152307 0.643295 0.652451
0.847167 0.843864 0.155506 0.151528 0.353008 0.35579 0.836009
0.359099 0.850062 0.347519 0.351869 0.148837 0.356344 0.648286
0.843962 0.855482 0.141116 0.643771 0.152498 0.642932 0.638376
0.848985 0.852826 0.16345 0.649383 0.148329 0.649441 0.65573
0.855451 0.853438 0.156987 0.164439 0.356505 0.349733 0.842522
0.352443 0.832812 0.339478 0.360254 0.150408 0.350055 0.659722
0.3465 0.848018 0.344275 0.340957 0.146169 0.352356 0.649476
0.845513 0.855308 0.141016 0.148314 0.353757 0.342525 0.839607
0.847876 0.853504 0.148143 0.636673 0.140243 0.648961 0.648207
0.349476 0.836193 0.340925 0.350735 0.14853 0.353663 0.645438
0.843053 0.856087 0.148314 0.661894 0.157387 0.649202 0.643428
0.840139 0.850377 0.159071 0.646709 0.150829 0.650982 0.654314
0.355439 0.852837 0.342877 0.349601 0.152611 0.351836 0.653261
0.853891 0.848838 0.140157 0.158012 0.346006 0.341991 0.853699
0.853097 0.847565 0.137732 0.658226 0.151287 0.651166 0.651373
0.350532 0.853928 0.34679 0.350174 0.156324 0.352028 0.630165
0.84296 0.844922 0.15719 0.658062 0.148588 0.649317 0.644254
0.848663 0.855803 0.155511 0.138054 0.350418 0.35792 0.851384
0.355775 0.852716 0.348689 0.350317 0.149533 0.355157 0.646799
0.352049 0.844676 0.355827 0.358111 0.146509 0.357693 0.64913
0.861356 0.850831 0.150446 0.152474 0.345303 0.353408 0.859756
0.344998 0.844797 0.351506 0.346955 0.159665 0.35703 0.641276
0.850828 0.846566 0.153819 0.140648 0.349496 0.349269 0.849336
0.842713 0.845119 0.151523 0.645886 0.152229 0.65456 0.647215
0.858071 0.844526 0.1431 0.653314 0.154433 0.641389 0.645457
0.337305 0.849156 0.343505 0.350526 0.148388 0.352217 0.651783
0.844372 0.854844 0.15337 0.652996 0.15101 0.645709 0.652843
0.348556 0.838554 0.352885 0.361696 0.15465 0.349767 0.658412
0.849934 0.848281 0.145707 0.646582 0.15285 0.63334 0.651851
0.864676 0.849502 0.159013 0.151609 0.351042 0.342669 0.851603
0.851656 0.845229 0.134702 0.1515 0.343198 0.362063 0.858593
0.856877 0.854228 0.140307 0.159852 0.342045 0.345398 0.857691
0.843016 0.844971 0.153002 0.658296 0.150452 0.646852 0.65258
0.354896 0.847471 0.353556 0.359517 0.158696 0.350376 0.657075
0.839903 0.860292 0.146855 0.142716 0.351657 0.36002 0.84661
0.836333 0.859045 0.153779 0.652767 0.144878 0.657264 0.656419
0.852552 0.852273 0.159053 0.151958 0.345972 0.349567 0.861596
0.853191 0.8387 0.150723 0.14696 0.346327 0.34534 0.847091
0.340052 0.850249 0.342862 0.354625 0.144582 0.344998 0.648459
0.863576 0.841582 0.147764 0.146791 0.354205 0.337692 0.853357
0.362036 0.8611 0.353745 0.352078 0.152216 0.348144 0.649399
0.355117 0.858577 0.347166 0.341009 0.152648 0.355824 0.653549
0.854545 0.855079 0.150339 0.658025 0.143761 0.65226 0.639993
0.847514 0.847988 0.149688 0.650111 0.153377 0.646042 0.652745
0.843452 0.849655 0.152263 0.151561 0.345209 0.346023 0.845092
0.850755 0.844935 0.148327 0.650702 0.144191 0.653431 0.650827
0.342329 0.854477 0.352549 0.346236 0.152726 0.346041 0.640835
0.84961 0.857837 0.162974 0.145688 0.350664 0.347726 0.858184
0.850289 0.84966 0.152156 0.653518 0.152143 0.647678 0.652669
0.339464 0.851677 0.356767 0.361521 0.150596 0.349152 0.653886
0.846632 0.847695 0.14387 0.64314 0.143753 0.647041 0.647517
0.349518 0.851271 0.352902 0.360689 0.142392 0.344215 0.663744
0.850031 0.839735 0.152058 0.645573 0.144822 0.652598 0.64906
0.847822 0.854125 0.156706 0.631088 0.1456 0.642011 0.64105
0.848099 0.850809 0.168446 0.160879 0.355353 0.359581 0.847013
0.851298 0.864004 0.148378 0.643581 0.156473 0.660963 0.653005
0.352055 0.849843 0.353327 0.343173 0.155139 0.352662 0.660564
0.851262 0.844088 0.152441 0.636678 0.163548 0.655461 0.65141
0.356725 0.858896 0.345804 0.347949 0.152069 0.349801 0.636649
