0.147805 0.839377 0.147864 0.345752 0.157327
0.354454 0.643967 0.853467 0.353022 0.843588
0.653474 0.347619 0.838846 0.350633 0.641995
0.35579 0.646277 0.843523 0.350611 0.843689
0.148102 0.346697 0.144448 0.151227 0.358108
0.142004 0.354993 0.148371 0.142258 0.659359
0.354757 0.655648 0.855633 0.342181 0.84862
0.153252 0.344016 0.142347 0.14876 0.352399
0.149379 0.84416 0.153395 0.36332 0.15193
0.357504 0.656942 0.845247 0.355773 0.83209
0.146923 0.148605 0.662115 0.852889 0.160205
0.346739 0.645689 0.851365 0.344574 0.852554
0.153958 0.157275 0.654582 0.854107 0.151769
0.145169 0.84992 0.158331 0.353871 0.157269
0.156778 0.347501 0.158256 0.153309 0.354177
0.137256 0.846561 0.152616 0.360935 0.1491
0.158294 0.848447 0.148077 0.34271 0.146169
0.652962 0.342727 0.8521 0.344717 0.64882
0.146325 0.16663 0.64935 0.852048 0.14716
0.155166 0.13797 0.649042 0.85583 0.159965
0.148538 0.353002 0.153616 0.151528 0.337446
0.148701 0.149571 0.648339 0.852164 0.150311
0.140541 0.353522 0.15117 0.153039 0.356763
0.649924 0.355513 0.856266 0.352225 0.65678
0.152542 0.846442 0.144998 0.353021 0.160058
0.141596 0.343182 0.152049 0.147959 0.351354
0.346782 0.6464 0.849018 0.342383 0.852343
0.655053 0.355503 0.848965 0.339208 0.647751
0.151694 0.851402 0.148774 0.337773 0.142543
0.158971 0.149963 0.643723 0.848649 0.145882
0.142257 0.353993 0.152536 0.148613 0.643334
0.159831 0.339015 0.131392 0.146842 0.341937
0.159302 0.158129 0.649181 0.84908 0.15001
0.146711 0.346934 0.149828 0.161812 0.348231
0.648886 0.334919 0.836051 0.352585 0.641358
0.348669 0.638221 0.849987 0.359146 0.846254
0.348801 0.650263 0.8553 0.360082 0.855026
0.150928 0.14632 0.645614 0.85113 0.151007
0.64499 0.33619 0.849989 0.338435 0.648312
0.13951 0.147413 0.643938 0.844254 0.146885
0.344783 0.654712 0.847596 0.353004 0.853931
0.155624 0.148488 0.649537 0.851102 0.144531
0.144807 0.355763 0.152836 0.136176 0.348791
0.645878 0.347994 0.853426 0.350139 0.645066
0.142867 0.145482 0.654794 0.83923 0.149131
0.154342 0.156339 0.64303 0.849206 0.138419
0.142081 0.150654 0.651214 0.850216 0.133239
0.14841 0.843664 0.141644 0.358717 0.151372
0.145179 0.150191 0.657597 0.846783 0.151693
0.150128 0.348093 0.148994 0.156623 0.64261
0.161588 0.140275 0.655587 0.865099 0.151393
0.138242 0.348116 0.154217 0.145318 0.355759
0.16241 0.344548 0.146626 0.156604 0.643688
0.34695 0.646115 0.850162 0.347448 0.853737
0.648 0.345248 0.857512 0.354554 0.656859
0.660314 0.346855 0.84801 0.341045 0.647453
0.667685 0.355083 0.853181 0.350707 0.650923
0.349799 0.65579 0.845169 0.357003 0.852589
0.150993 0.35896 0.15203 0.155695 0.34413
0.145418 0.358266 0.147561 0.152083 0.649065
0.351988 0.651123 0.865445 0.357754 0.841835
0.350107 0.658463 0.853458 0.360733 0.846997
0.155684 0.348699 0.151114 0.150777 0.346187
0.153792 0.344229 0.140486 0.153134 0.655318
0.144913 0.348296 0.14644 0.162772 0.339894
0.649453 0.352805 0.845616 0.363258 0.656306
0.35214 0.650011 0.842833 0.358431 0.842883
0.153232 0.15293 0.654225 0.842022 0.141002
0.64511 0.349025 0.857207 0.354589 0.659771
0.650092 0.352779 0.856999 0.346869 0.653122
0.650644 0.348798 0.852672 0.351476 0.651394
0.147723 0.145122 0.645996 0.860183 0.148449
0.15534 0.343151 0.147195 0.15471 0.661548
0.143256 0.345537 0.148047 0.142501 0.355184
0.158219 0.343345 0.149093 0.157901 0.654785
0.354223 0.654964 0.847259 0.346763 0.841979
0.358511 0.658121 0.84632 0.351977 0.840167
0.15794 0.348551 0.153353 0.147571 0.356599
0.357049 0.650587 0.85212 0.358893 0.846277
0.152812 0.848134 0.158197 0.337743 0.136609
0.148222 0.350473 0.149885 0.142396 0.642745
0.146221 0.848588 0.168254 0.358706 0.150181
0.647159 0.343859 0.843085 0.340549 0.647151
0.145041 0.3516 0.14402 0.14941 0.351801
0.15053 0.847987 0.15846 0.346434 0.152166
0.639722 0.34491 0.851201 0.356824 0.642668
0.638747 0.354538 0.843405 0.348375 0.645691
0.151405 0.854077 0.147179 0.346319 0.154779
0.155684 0.35437 0.143037 0.155146 0.657172
0.356761 0.643259 0.856703 0.35611 0.849436
0.148954 0.852744 0.151701 0.351147 0.152116
0.150238 0.360437 0.147203 0.159403 0.364205
0.649301 0.349549 0.852055 0.349742 0.65422
0.152212 0.846891 0.140619 0.347141 0.146413
0.138577 0.150552 0.652683 0.857109 0.142103
0.154918 0.3511 0.155551 0.142536 0.653035
0.636753 0.355789 0.851761 0.357534 0.641363
0.137553 0.354265 0.142316 0.14498 0.348169
0.152653 0.848038 0.149123 0.350313 0.147426
0.160985 0.836779 0.15196 0.35674 0.155479
0.165126 0.146032 0.659621 0.846153 0.149207
0.14079 0.854213 0.151969 0.354091 0.142193
0.133002 0.84883 0.154734 0.352461 0.144213
0.15621 0.348781 0.150223 0.145471 0.34481
0.144217 0.35425 0.148602 0.14171 0.350272
0.156965 0.345762 0.141477 0.129465 0.647676
0.347656 0.655867 0.854067 0.348132 0.845797
0.147542 0.846329 0.15881 0.348916 0.153725
0.156183 0.845034 0.149461 0.344589 0.149
0.148374 0.853295 0.156537 0.342591 0.159393
0.151209 0.147973 0.652727 0.85056 0.151117
0.155601 0.154725 0.659532 0.856089 0.155029
0.140276 0.349699 0.157844 0.154046 0.654667
0.150318 0.342975 0.141814 0.14501 0.356147
0.15367 0.856755 0.14987 0.344345 0.150417
0.141677 0.339495 0.14849 0.151002 0.632432
0.143871 0.341339 0.151245 0.149861 0.348936
0.649985 0.352879 0.844642 0.351057 0.647774
0.149176 0.153961 0.643627 0.853434 0.15947
0.647918 0.347534 0.854756 0.348931 0.649076
0.158328 0.353098 0.143363 0.139507 0.655978
0.144732 0.337533 0.151735 0.156312 0.36191
0.139687 0.343549 0.146075 0.137522 0.646634
0.344764 0.651572 0.847991 0.34808 0.852011
0.144709 0.149658 0.659231 0.849982 0.143717
0.343941 0.659045 0.848494 0.34122 0.859243
0.146408 0.346835 0.148377 0.14852 0.350782
0.144546 0.155201 0.64305 0.83871 0.147895
0.146254 0.346565 0.154388 0.152228 0.345639
0.34613 0.646491 0.860154 0.344765 0.846135
0.152757 0.14059 0.648028 0.852026 0.141257
0.140955 0.354187 0.148715 0.162851 0.651268
0.344633 0.641883 0.850983 0.356645 0.859775
0.140474 0.850401 0.142619 0.352733 0.157412
0.356508 0.642982 0.851494 0.353102 0.854428
0.150013 0.353013 0.149169 0.148114 0.359758
0.149964 0.35819 0.153437 0.150866 0.654211
0.651855 0.347882 0.852442 0.350476 0.649253
0.348876 0.646644 0.858152 0.353369 0.847567
0.148938 0.354503 0.149654 0.151083 0.351781
0.355361 0.643142 0.846193 0.350917 0.850921
0.14032 0.143496 0.644159 0.848397 0.145462
0.149794 0.34927 0.155446 0.154269 0.641948
0.147959 0.841167 0.150809 0.358023 0.151514
0.140865 0.346382 0.151119 0.143771 0.643873
0.347849 0.65303 0.851902 0.355587 0.847063
0.641784 0.344834 0.852682 0.351647 0.643274
0.643071 0.353554 0.853944 0.356382 0.654622
0.15203 0.352325 0.147996 0.146214 0.351795
0.152836 0.151181 0.638304 0.852961 0.149451
0.154711 0.849939 0.151985 0.343253 0.145679
0.148514 0.144937 0.65635 0.856983 0.152752
0.140676 0.341488 0.154425 0.152535 0.654487
0.142407 0.349388 0.149575 0.144221 0.646061
0.351046 0.658518 0.846549 0.344761 0.8446
0.15174 0.149887 0.641596 0.848334 0.160991
0.147274 0.353522 0.153136 0.145402 0.346157
0.149513 0.158692 0.646571 0.849901 0.144988
0.650616 0.339829 0.854388 0.337792 0.646121
0.356044 0.638157 0.839613 0.352638 0.849887
0.160582 0.348784 0.15853 0.152444 0.638505
0.143196 0.354552 0.155657 0.157832 0.657054
0.153889 0.83877 0.159005 0.352625 0.14357
0.349339 0.644069 0.846523 0.360236 0.854494
0.156964 0.352633 0.153551 0.147033 0.347463
0.156886 0.861292 0.132962 0.363267 0.152393
0.137759 0.14983 0.662234 0.853398 0.143673
0.15451 0.346304 0.152469 0.153505 0.646029
0.144138 0.353228 0.138755 0.159101 0.64394
0.651615 0.348581 0.846793 0.354086 0.648241
0.152845 0.340206 0.154783 0.161241 0.347982
0.152005 0.352618 0.15359 0.150651 0.655151
0.348014 0.639881 0.859134 0.342695 0.85738
0.351388 0.646232 0.853776 0.350473 0.857808
0.349196 0.647103 0.859688 0.33298 0.854504
0.151721 0.355872 0.148758 0.144851 0.66841
0.152905 0.358857 0.149645 0.152626 0.653727
0.143383 0.349749 0.154931 0.151859 0.342575
0.661007 0.35103 0.84987 0.350176 0.651503
0.1475 0.356132 0.147325 0.149165 0.64535
0.149741 0.842019 0.150195 0.348837 0.15501
0.144532 0.342982 0.153632 0.145401 0.646306
0.145247 0.143512 0.649719 0.846338 0.144235
0.149328 0.343844 0.144818 0.152667 0.342352
0.349844 0.65851 0.855735 0.337611 0.850741
0.653603 0.338224 0.842421 0.335084 0.642489
0.149305 0.851751 0.137946 0.348741 0.162429
0.142282 0.347701 0.139299 0.161665 0.34156
0.648812 0.339471 0.851273 0.361146 0.641391
0.136053 0.841651 0.141049 0.343881 0.137838
0.156587 0.847828 0.165908 0.35826 0.142733
0.350311 0.648368 0.85567 0.34988 0.851694
0.648431 0.345732 0.847493 0.35327 0.641501
0.151128 0.844624 0.163695 0.363701 0.153277
0.35356 0.649292 0.848855 0.36065 0.860952
0.358808 0.643698 0.855808 0.363139 0.852235
0.142243 0.854997 0.138069 0.341209 0.140134
0.152559 0.35115 0.150965 0.151276 0.346117
0.654114 0.351202 0.844303 0.346223 0.661792
0.35925 0.64254 0.852795 0.360257 0.852142
0.146448 0.84328 0.148674 0.349814 0.140237
0.349259 0.656607 0.850923 0.337745 0.855244
0.162031 0.149034 0.644732 0.857111 0.16097
0.14374 0.34881 0.147066 0.136668 0.346217
0.148278 0.35062 0.151604 0.151971 0.658404
0.657842 0.352034 0.847078 0.340847 0.652003
0.139803 0.851926 0.146851 0.356532 0.139505
0.158324 0.346658 0.151408 0.141706 0.654504
0.15321 0.156624 0.653814 0.841254 0.143818
0.163211 0.352507 0.147879 0.155282 0.349688
0.152151 0.850912 0.149495 0.356735 0.157923
0.338354 0.647465 0.846337 0.345255 0.847957
0.141679 0.366725 0.149805 0.149224 0.655679
0.156473 0.356755 0.149342 0.15511 0.350635
0.164739 0.354574 0.153852 0.153739 0.357867
0.156679 0.343055 0.147343 0.144482 0.648368
0.155273 0.341368 0.150361 0.139733 0.340802
0.646143 0.343669 0.852082 0.348637 0.646155
0.14798 0.338603 0.153958 0.149115 0.355538
0.363349 0.649056 0.852556 0.349283 0.846337
0.652066 0.339488 0.850696 0.364886 0.64898
0.156514 0.350314 0.164887 0.145386 0.64552
0.646194 0.344795 0.850464 0.35781 0.638918
0.157411 0.146065 0.65029 0.857672 0.146423
0.152521 0.353718 0.161877 0.15311 0.659202
0.150751 0.846329 0.157424 0.34481 0.144842
0.151899 0.360386 0.150408 0.145786 0.341984
0.352375 0.64495 0.850702 0.348745 0.851082
0.652062 0.360164 0.848205 0.351513 0.651282
0.34899 0.66206 0.859692 0.346499 0.85042
0.156635 0.844549 0.145287 0.350891 0.153298
0.144747 0.84585 0.152675 0.353741 0.147311
0.147759 0.358315 0.148853 0.144956 0.349079
0.653764 0.354806 0.852284 0.3575 0.646282
0.13922 0.340247 0.153495 0.1454 0.345853
0.358828 0.656246 0.841985 0.351504 0.853154
0.1558 0.349233 0.145844 0.155673 0.344293
0.151084 0.339565 0.154966 0.152507 0.645349
0.355892 0.658796 0.841906 0.347271 0.847551
0.646546 0.347628 0.860526 0.362143 0.646144
0.146447 0.361341 0.145939 0.147361 0.347949
0.351684 0.649491 0.852643 0.342495 0.849651
0.150918 0.350717 0.14494 0.151653 0.656801
0.351299 0.650001 0.841234 0.350747 0.850627
0.646835 0.349044 0.841635 0.346352 0.650447
0.14995 0.360333 0.14895 0.1538 0.648042
0.157368 0.352751 0.149429 0.156032 0.351343
0.154748 0.843787 0.152284 0.357201 0.154506
0.164214 0.85552 0.147404 0.343765 0.138679
0.35442 0.656619 0.84624 0.352029 0.852819
0.657388 0.350763 0.843651 0.360556 0.653752
0.158333 0.152757 0.653144 0.841859 0.154596
0.138368 0.845544 0.14576 0.345439 0.153652
0.154236 0.345965 0.147467 0.158059 0.348102
0.164791 0.354559 0.145163 0.148396 0.35142
0.156281 0.341669 0.153804 0.154956 0.358127
0.349832 0.65118 0.852756 0.340726 0.849674
0.152072 0.342321 0.140387 0.154951 0.66363
0.654169 0.35441 0.845267 0.357856 0.653077
0.15455 0.16348 0.659173 0.854882 0.14393
0.149492 0.150836 0.66033 0.843112 0.139376
0.157188 0.348954 0.146711 0.143969 0.349622
0.643648 0.348933 0.848228 0.359245 0.654219
0.144604 0.344137 0.137001 0.146524 0.652618
0.151839 0.852165 0.148015 0.35167 0.151163
0.344956 0.644628 0.855705 0.360167 0.842732
0.154204 0.849697 0.140065 0.34017 0.151309
0.15102 0.145963 0.63991 0.844334 0.150293
0.351429 0.645764 0.852889 0.348874 0.847047
0.643973 0.355002 0.853923 0.358645 0.657966
0.154141 0.346346 0.146795 0.130365 0.650472
0.34362 0.649253 0.849077 0.339919 0.859496
0.159977 0.342374 0.1456 0.158864 0.641832
0.140924 0.347552 0.142117 0.148806 0.35118
0.151939 0.356894 0.14788 0.156593 0.643888
0.148426 0.846849 0.143429 0.36019 0.143776
0.149736 0.142395 0.651298 0.842403 0.143284
0.147159 0.357696 0.153117 0.149147 0.365378
0.646607 0.349805 0.858407 0.351639 0.644305
0.144059 0.863571 0.143993 0.352764 0.157887
0.146762 0.151889 0.654529 0.851463 0.144451
0.141991 0.342823 0.155392 0.14739 0.649279
0.144455 0.351324 0.142046 0.150137 0.350425
0.34556 0.640922 0.853891 0.35385 0.851699
0.652899 0.350149 0.864842 0.356349 0.652784
0.361193 0.662095 0.848078 0.349175 0.838375
0.646872 0.344421 0.863851 0.348922 0.652102
0.15371 0.341727 0.158146 0.156859 0.657505
0.162604 0.841538 0.15631 0.350541 0.148101
0.153114 0.148229 0.645076 0.856134 0.150146
0.649064 0.332619 0.846536 0.356023 0.648304
0.151471 0.341417 0.146789 0.151484 0.650547
0.653266 0.348708 0.845782 0.35359 0.650493
0.148572 0.154065 0.651018 0.858355 0.157721
0.152628 0.350106 0.154718 0.140412 0.352101
0.142748 0.334498 0.155399 0.150876 0.346786
0.647098 0.342984 0.856727 0.347115 0.653202
0.145273 0.347098 0.147183 0.150568 0.645906
0.147312 0.143906 0.645698 0.855332 0.15524
0.641964 0.347995 0.852018 0.347872 0.654843
0.15733 0.351657 0.15697 0.150328 0.346119
0.143779 0.348922 0.146358 0.142381 0.349355
0.154536 0.350883 0.148477 0.159263 0.642409
0.152312 0.860618 0.140301 0.346204 0.151065
0.160305 0.347632 0.153988 0.161688 0.657465
0.142187 0.344936 0.159234 0.143643 0.349086
0.149843 0.35407 0.149438 0.154034 0.665018
0.652425 0.348229 0.854089 0.354336 0.653521
0.144484 0.35299 0.152031 0.156869 0.646256
0.148064 0.343093 0.14991 0.149394 0.654708
0.155725 0.149795 0.64249 0.851808 0.155733
0.148836 0.346202 0.145598 0.150195 0.647207
0.650055 0.354706 0.841087 0.361829 0.64776
0.655482 0.34611 0.841904 0.358219 0.649372
0.648651 0.341811 0.846664 0.350821 0.655104
0.155357 0.851417 0.145191 0.342345 0.15459
0.149708 0.350608 0.153154 0.154904 0.343558
0.156558 0.352423 0.145086 0.159998 0.350518
0.655379 0.353551 0.839346 0.356784 0.645731
0.149015 0.846735 0.155856 0.353926 0.141402
0.150083 0.849166 0.154077 0.347656 0.143612
0.14906 0.850072 0.161072 0.344565 0.147134
0.158583 0.858792 0.148222 0.35146 0.147751
0.150045 0.165591 0.654478 0.84608 0.161029
0.149607 0.154503 0.653054 0.848331 0.155206
0.153568 0.349541 0.155786 0.144409 0.646173
0.1599 0.141661 0.65704 0.852109 0.154495
0.353517 0.649695 0.857486 0.363605 0.841325
0.652678 0.353978 0.844664 0.341382 0.648535
0.153132 0.35464 0.157362 0.166609 0.348455
0.148858 0.363581 0.148163 0.152293 0.350341
0.147576 0.146989 0.65188 0.850914 0.146074
0.150683 0.346343 0.150552 0.142341 0.650704
0.156231 0.350896 0.137473 0.155366 0.349045
0.147115 0.144373 0.639381 0.841199 0.13995
0.155037 0.838477 0.143584 0.347054 0.149642
0.152991 0.349271 0.155041 0.158749 0.362352
0.157808 0.161705 0.63737 0.852509 0.155325
0.152558 0.86036 0.14997 0.345145 0.139338
0.643905 0.333528 0.851997 0.342743 0.642479
0.648969 0.349831 0.846582 0.343683 0.65738
0.349586 0.657653 0.85044 0.350302 0.836486
0.351865 0.647292 0.853259 0.34501 0.848309
0.352122 0.642361 0.854207 0.351813 0.84737
0.144893 0.146305 0.657323 0.849127 0.152948
0.647633 0.345863 0.849042 0.353676 0.65285
0.152555 0.359548 0.150114 0.152619 0.347495
0.158267 0.349309 0.147712 0.153881 0.65064
0.157957 0.142669 0.651024 0.846064 0.160552
0.353015 0.655292 0.848961 0.349319 0.86259
0.157287 0.152777 0.648342 0.843764 0.158736
0.148696 0.364412 0.162022 0.14999 0.655417
0.140048 0.83699 0.144555 0.346053 0.14083
0.151515 0.162157 0.646932 0.84615 0.147198
0.153727 0.348817 0.150858 0.156759 0.355461
0.350346 0.651261 0.854612 0.346757 0.850361
0.154382 0.356072 0.156329 0.150489 0.654423
0.155046 0.15674 0.654342 0.852328 0.149682
0.147995 0.358437 0.149907 0.14874 0.655634
0.142415 0.346885 0.153904 0.156406 0.652672
0.141441 0.85494 0.150175 0.344158 0.140028
0.15519 0.15557 0.642539 0.84741 0.14872
0.137327 0.85678 0.157288 0.353824 0.147686
0.64291 0.351035 0.843644 0.347066 0.663953
0.145898 0.354209 0.154829 0.146718 0.646527
0.356886 0.653653 0.85523 0.359809 0.851974
0.145051 0.354724 0.151871 0.148379 0.64408
0.151162 0.851615 0.14348 0.346008 0.144551
0.651996 0.33981 0.852325 0.36361 0.645057
0.147375 0.14481 0.650858 0.837048 0.150758
0.141609 0.344592 0.145446 0.134708 0.337861
0.138719 0.8431 0.149958 0.33557 0.153631
0.148889 0.343439 0.156327 0.151644 0.363474
0.146501 0.336149 0.155681 0.159521 0.660902
0.149858 0.331413 0.14927 0.145969 0.353536
0.148214 0.150621 0.643331 0.849383 0.147892
0.657652 0.342425 0.853923 0.343158 0.646392
0.144829 0.357764 0.15128 0.144815 0.657736
0.139662 0.354182 0.143234 0.140223 0.652725
0.140563 0.84687 0.1613 0.358897 0.153755
0.36029 0.654157 0.847544 0.354281 0.843621
0.158811 0.343368 0.155288 0.144104 0.646517
0.155 0.356624 0.153514 0.138612 0.64882
0.14748 0.3532 0.15121 0.151853 0.650036
0.640685 0.347783 0.857263 0.358233 0.632078
0.152948 0.852728 0.150166 0.345489 0.141749
0.144619 0.351982 0.149911 0.15059 0.650434
0.649228 0.353644 0.860099 0.353988 0.647319
0.15261 0.36074 0.145337 0.157631 0.355106
0.147035 0.348466 0.151898 0.1616 0.341858
0.346244 0.659504 0.847099 0.363662 0.846616
0.145229 0.843191 0.142208 0.346676 0.154861
0.650315 0.340582 0.864084 0.352651 0.650286
0.141757 0.346763 0.150452 0.151121 0.357353
0.140021 0.156618 0.637534 0.84848 0.156154
0.145079 0.860695 0.1607 0.354654 0.15246
0.34803 0.646552 0.848905 0.352805 0.861187
0.154939 0.354316 0.144146 0.153655 0.341812
0.147529 0.351748 0.139967 0.144051 0.367033
0.153089 0.346743 0.139913 0.149635 0.649447
0.146482 0.14925 0.64488 0.851216 0.135191
0.155394 0.150739 0.651132 0.855002 0.150882
0.158081 0.349534 0.155781 0.148541 0.659633
0.148064 0.852389 0.150198 0.354864 0.14702
0.15223 0.345959 0.143395 0.149447 0.351934
0.152642 0.348879 0.144632 0.143788 0.352509
0.1537 0.838538 0.156068 0.350923 0.145692
0.344834 0.65026 0.855382 0.35267 0.852775
0.658122 0.347375 0.845709 0.34634 0.643656
0.647389 0.344553 0.847359 0.356399 0.641821
0.15612 0.144583 0.6489 0.849916 0.135637
0.652627 0.361259 0.841985 0.354498 0.640753
0.153587 0.143897 0.651652 0.849974 0.163762
0.353595 0.64644 0.850854 0.352493 0.845733
0.145283 0.347625 0.15152 0.146616 0.353168
0.148833 0.343972 0.16241 0.152122 0.347445
0.660393 0.35285 0.862609 0.352358 0.647449
0.348527 0.653551 0.854829 0.350259 0.858584
0.151081 0.855709 0.15279 0.350638 0.138575
0.142666 0.856071 0.160876 0.344099 0.145562
0.135545 0.341234 0.146419 0.154111 0.646905
0.647327 0.341308 0.850117 0.343378 0.645225
0.347202 0.644278 0.852658 0.356235 0.849399
0.144924 0.158546 0.659305 0.845863 0.156993
0.35509 0.65094 0.852277 0.365659 0.852895
0.145158 0.349595 0.146702 0.145686 0.65936
0.34989 0.659434 0.848766 0.35213 0.857641
0.652241 0.345926 0.858355 0.351815 0.649632
0.145469 0.341605 0.150705 0.151013 0.3491
0.344371 0.657721 0.853574 0.352225 0.85756
0.147583 0.848121 0.153835 0.349404 0.153615
0.157066 0.147905 0.653736 0.847055 0.150736
0.650488 0.349079 0.842476 0.352756 0.645476
0.340379 0.642135 0.856199 0.356673 0.852433
0.145399 0.348446 0.155353 0.147696 0.642276
0.149141 0.353434 0.147302 0.146453 0.640603
0.358359 0.644114 0.848527 0.356845 0.846877
0.15077 0.345187 0.154763 0.156056 0.659256
0.14942 0.347907 0.149891 0.148678 0.650791
0.640677 0.355469 0.845404 0.352129 0.654055
0.149118 0.158916 0.649714 0.847109 0.151816
0.150246 0.143616 0.654152 0.847907 0.158479
0.159063 0.849186 0.149857 0.355022 0.149095
0.148638 0.146196 0.64686 0.846727 0.150605
0.138079 0.349903 0.143676 0.143783 0.354247
0.13859 0.152928 0.64054 0.85227 0.162266
