0.143921 0.854492 0.356475 0.354041 0.147219 0.356008
0.35165 0.345758 0.65174 0.854906 0.350135 0.648433
0.85023 0.853844 0.350728 0.651561 0.657206 0.348158
0.144421 0.84539 0.356876 0.344741 0.14971 0.357033
0.854854 0.34981 0.840052 0.341068 0.148374 0.838175
0.151249 0.143011 0.637045 0.155994 0.845167 0.357201
0.861431 0.851821 0.344451 0.657388 0.640571 0.347008
0.843296 0.850141 0.354755 0.644532 0.658424 0.344576
0.346677 0.153412 0.854316 0.855358 0.645051 0.836295
0.348198 0.348402 0.654058 0.858869 0.344506 0.641123
0.862722 0.341378 0.857811 0.346263 0.165603 0.84666
0.158483 0.155105 0.642605 0.152745 0.845324 0.348303
0.146261 0.851679 0.359609 0.349471 0.150501 0.363583
0.335769 0.647568 0.137487 0.855882 0.157296 0.652997
0.162365 0.157375 0.646224 0.151312 0.853448 0.343256
0.857053 0.347643 0.853291 0.346788 0.147908 0.847601
0.35424 0.34198 0.645548 0.849807 0.345835 0.655569
0.147929 0.859271 0.339291 0.352069 0.148178 0.361439
0.341778 0.151293 0.841322 0.856281 0.650324 0.849929
0.353829 0.655627 0.149897 0.853427 0.151912 0.643969
0.349063 0.142453 0.848783 0.846772 0.65401 0.853864
0.851228 0.3487 0.844914 0.352157 0.14717 0.856364
0.340511 0.357073 0.647587 0.846979 0.354927 0.65393
0.348863 0.35205 0.654712 0.86515 0.345647 0.638908
0.354036 0.363577 0.641218 0.858448 0.341427 0.644474
0.352559 0.154973 0.843488 0.850831 0.648225 0.856987
0.831805 0.842932 0.356949 0.659357 0.648765 0.35016
0.154548 0.836603 0.35124 0.355339 0.15491 0.352164
0.344934 0.668093 0.148051 0.83689 0.153012 0.651144
0.146463 0.850887 0.346166 0.358506 0.147521 0.352292
0.15633 0.850523 0.333701 0.363417 0.155594 0.343444
0.143452 0.149655 0.652263 0.151561 0.845209 0.346023
0.363613 0.355366 0.646311 0.858498 0.339032 0.658466
0.85498 0.34441 0.845536 0.347047 0.158739 0.855723
0.158944 0.852048 0.341652 0.357499 0.141843 0.358634
0.161596 0.143326 0.653114 0.154811 0.847582 0.358719
0.36227 0.161827 0.854444 0.845401 0.653336 0.843819
0.847228 0.350836 0.845992 0.341508 0.146633 0.848024
0.640141 0.354284 0.150453 0.149789 0.647383 0.337194
0.345559 0.357671 0.639457 0.84856 0.36093 0.657355
0.154575 0.155109 0.646446 0.149578 0.854193 0.351153
0.845382 0.354277 0.850816 0.350541 0.153617 0.86172
0.34434 0.654945 0.643932 0.152276 0.344847 0.144998
0.354545 0.655079 0.150339 0.858025 0.143761 0.65226
0.348413 0.145619 0.849694 0.857761 0.646216 0.848003
0.65998 0.353846 0.152307 0.143295 0.652451 0.351262
0.356568 0.148364 0.846728 0.835754 0.648485 0.84343
0.353936 0.152358 0.850646 0.845951 0.651555 0.85465
0.142878 0.857221 0.347253 0.35536 0.151496 0.351849
0.851472 0.837044 0.355772 0.64525 0.641327 0.349705
0.351735 0.354081 0.662867 0.853439 0.357374 0.656148
0.648716 0.350944 0.15864 0.151238 0.639278 0.348669
0.356719 0.634023 0.657 0.149731 0.353048 0.146294
0.155397 0.153028 0.643043 0.149196 0.86012 0.35137
0.335064 0.347821 0.655534 0.852969 0.360665 0.655721
0.851471 0.861643 0.358006 0.646928 0.647502 0.346099
0.643173 0.351298 0.164004 0.148378 0.643581 0.356473
0.150223 0.847281 0.340988 0.349341 0.148003 0.345112
0.148838 0.140157 0.658012 0.146006 0.841991 0.353699
0.144581 0.144989 0.652554 0.146589 0.863576 0.341582
0.146863 0.849525 0.334661 0.348232 0.154493 0.349006
0.86355 0.342738 0.854487 0.337305 0.154857 0.838121
0.856536 0.85691 0.361002 0.64103 0.646324 0.351504
0.36285 0.6465 0.648018 0.144275 0.340957 0.146169
0.343428 0.662151 0.652108 0.133327 0.347629 0.150622
0.358764 0.147718 0.84788 0.847019 0.643622 0.84782
0.837908 0.345653 0.849584 0.359525 0.151729 0.854701
0.649262 0.346099 0.145023 0.151042 0.645252 0.361303
0.342809 0.345617 0.646819 0.847222 0.350381 0.641229
0.149639 0.845367 0.34434 0.356621 0.151947 0.352607
0.352238 0.639529 0.640989 0.154822 0.347284 0.136351
0.357193 0.342887 0.642107 0.85641 0.355013 0.644945
0.337091 0.654774 0.657592 0.161814 0.346172 0.157698
0.842223 0.35213 0.849545 0.351494 0.143411 0.846731
0.863672 0.845695 0.351687 0.65056 0.649768 0.350752
0.351893 0.145132 0.844286 0.852977 0.647234 0.862577
0.859258 0.851356 0.359871 0.649923 0.642875 0.358723
0.145941 0.157468 0.647974 0.149193 0.850462 0.347602
0.851463 0.346931 0.847704 0.347022 0.155797 0.856858
0.35117 0.652405 0.146053 0.846696 0.145319 0.653412
0.153191 0.1387 0.650723 0.14696 0.846327 0.34534
0.352372 0.657051 0.155759 0.855899 0.151395 0.653054
0.352634 0.14738 0.850907 0.852772 0.647784 0.851467
0.143768 0.144956 0.646621 0.148091 0.850267 0.349018
0.350628 0.13497 0.860066 0.861287 0.650538 0.853723
0.357795 0.146297 0.849353 0.847578 0.654825 0.846464
0.33889 0.138504 0.837015 0.847521 0.653602 0.8475
0.34861 0.349652 0.654006 0.859932 0.344469 0.655854
0.844375 0.851697 0.344974 0.654111 0.653675 0.349655
0.341202 0.6476 0.654517 0.15112 0.338698 0.159854
0.852731 0.347308 0.841366 0.355774 0.150541 0.849811
0.352035 0.13929 0.84721 0.858505 0.654781 0.845893
0.352745 0.645478 0.15413 0.854013 0.153688 0.648842
0.34913 0.64655 0.653776 0.15335 0.347809 0.148716
0.840178 0.844462 0.355622 0.644399 0.652589 0.348987
0.644784 0.353745 0.158664 0.158304 0.644214 0.343993
0.353254 0.356808 0.64709 0.852152 0.359887 0.657674
0.354129 0.35744 0.647782 0.850896 0.351605 0.647921
0.150383 0.853471 0.346011 0.340701 0.146116 0.355806
0.352837 0.642877 0.149601 0.852611 0.151836 0.653261
0.345386 0.145495 0.84738 0.84494 0.657509 0.847888
0.857278 0.840236 0.356232 0.644258 0.657647 0.361593
0.166248 0.847536 0.347361 0.344583 0.151782 0.346304
0.342607 0.64914 0.646015 0.147836 0.358391 0.150898
0.644088 0.352441 0.136678 0.163548 0.655461 0.35141
0.143702 0.848797 0.35587 0.358497 0.139426 0.337271
0.353549 0.354485 0.642374 0.858642 0.354842 0.650915
0.149967 0.849047 0.353503 0.340093 0.155457 0.347071
0.144705 0.148281 0.638287 0.164255 0.863304 0.354772
0.66007 0.344762 0.147345 0.161358 0.649665 0.34487
0.351878 0.644956 0.153543 0.8547 0.145977 0.64765
0.348205 0.347497 0.646058 0.85021 0.354515 0.650542
0.348509 0.354087 0.652153 0.85244 0.348546 0.655568
0.84593 0.361389 0.842458 0.356672 0.152082 0.853007
0.152547 0.131927 0.656638 0.146812 0.846753 0.352574
0.352517 0.345058 0.642102 0.851407 0.349752 0.656983
0.344506 0.659099 0.150062 0.847519 0.151869 0.648837
0.646629 0.357123 0.140552 0.163806 0.656123 0.352509
0.144569 0.843772 0.343208 0.333637 0.140944 0.354587
0.155451 0.153438 0.656987 0.164439 0.856505 0.349733
0.350859 0.656948 0.156517 0.837329 0.149581 0.638313
0.341084 0.642944 0.149278 0.85611 0.14316 0.645253
0.345804 0.647949 0.152069 0.849801 0.136649 0.654428
0.850119 0.851702 0.354815 0.634291 0.645588 0.344643
0.142941 0.843181 0.34191 0.351539 0.149958 0.350164
0.150717 0.858964 0.348612 0.350517 0.154355 0.365493
0.348377 0.155629 0.845317 0.853995 0.662873 0.849901
0.362883 0.344098 0.650067 0.857875 0.354731 0.656207
0.656411 0.34449 0.153428 0.141209 0.643251 0.356643
0.355549 0.346235 0.64539 0.848294 0.347468 0.654091
0.351903 0.354395 0.651982 0.854415 0.351403 0.653203
0.353915 0.164356 0.849342 0.849068 0.646784 0.857975
0.347514 0.647988 0.149688 0.850112 0.153377 0.646042
0.150687 0.156041 0.655685 0.148867 0.856722 0.353232
0.647678 0.352669 0.155867 0.143396 0.655032 0.359947
0.361379 0.651307 0.661106 0.150179 0.338529 0.152545
0.142927 0.85212 0.354151 0.360171 0.150428 0.346609
0.850684 0.854087 0.35143 0.649985 0.64038 0.345634
0.344797 0.651506 0.646955 0.159665 0.35703 0.141276
0.356681 0.652646 0.651355 0.148101 0.349615 0.149017
0.364652 0.344444 0.648862 0.847588 0.336024 0.658345
0.343289 0.155444 0.857006 0.855616 0.644808 0.849154
0.357935 0.654356 0.14435 0.840139 0.150377 0.659071
0.856122 0.35106 0.84018 0.345408 0.147738 0.844566
0.347919 0.660843 0.653161 0.154085 0.347107 0.155932
0.849854 0.850803 0.355768 0.637586 0.648355 0.335998
0.858927 0.848434 0.341246 0.659978 0.646327 0.34596
0.349934 0.65078 0.643788 0.145884 0.341227 0.158255
0.856934 0.855247 0.352072 0.651879 0.644885 0.351204
0.344474 0.349735 0.644712 0.855661 0.344845 0.641387
0.342773 0.644927 0.146111 0.859518 0.156725 0.658895
0.351579 0.640423 0.145075 0.846119 0.150755 0.644935
0.348537 0.649235 0.145639 0.859317 0.156533 0.643618
0.649383 0.348329 0.149441 0.15573 0.655013 0.341647
0.849655 0.841641 0.355123 0.653813 0.652515 0.356576
0.350492 0.645963 0.652726 0.14886 0.347826 0.151903
0.847671 0.849486 0.357658 0.657551 0.658141 0.343628
0.148541 0.844249 0.351092 0.340485 0.1552 0.350344
0.831749 0.8624 0.35019 0.647057 0.655141 0.352665
0.366274 0.651399 0.141695 0.853491 0.15212 0.665198
0.852369 0.354062 0.853045 0.354817 0.144732 0.859436
0.668591 0.338736 0.156494 0.144126 0.64598 0.347544
0.148452 0.164676 0.649502 0.159013 0.851609 0.351042
0.1497 0.155888 0.640973 0.144419 0.853389 0.343203
0.151318 0.155729 0.659275 0.162306 0.856645 0.345897
0.339601 0.349682 0.641327 0.86496 0.358399 0.649158
0.352732 0.350717 0.646156 0.849481 0.341587 0.653659
0.645299 0.35486 0.150066 0.145173 0.651542 0.336893
0.846237 0.341158 0.845584 0.341615 0.134107 0.849126
0.358974 0.149945 0.856563 0.85806 0.656459 0.854942
0.333765 0.159841 0.835367 0.852154 0.645424 0.852583
0.84996 0.346301 0.856209 0.341163 0.157608 0.85354
0.652767 0.344878 0.157264 0.156419 0.65476 0.358323
0.152552 0.152273 0.659053 0.151958 0.845972 0.349567
0.156036 0.154677 0.639372 0.148406 0.845559 0.357522
0.357776 0.644319 0.64944 0.144945 0.354527 0.152802
0.345737 0.147304 0.856607 0.842369 0.645295 0.855611
0.352822 0.648829 0.151605 0.852443 0.132812 0.639477
0.344373 0.6524 0.152154 0.843607 0.145962 0.655346
0.852842 0.852737 0.358302 0.652245 0.646535 0.348223
0.348334 0.144146 0.852123 0.845903 0.634866 0.850028
0.362683 0.146659 0.851805 0.866368 0.651373 0.858804
0.652843 0.347034 0.146594 0.143738 0.651091 0.35915
0.338625 0.640276 0.650347 0.154632 0.344868 0.164935
0.348263 0.151898 0.851787 0.84012 0.652245 0.850129
0.644372 0.354844 0.15337 0.152996 0.65101 0.345709
0.354429 0.651133 0.651001 0.152404 0.349431 0.153714
0.361034 0.150741 0.847171 0.850113 0.64894 0.836562
0.35262 0.346682 0.649475 0.840962 0.337208 0.649788
0.340925 0.650735 0.14853 0.853663 0.145438 0.655775
0.351525 0.639277 0.65189 0.149183 0.349612 0.146822
0.14502 0.850767 0.353435 0.343539 0.165683 0.358578
0.354098 0.652131 0.651036 0.154981 0.346724 0.149654
0.147051 0.851877 0.338319 0.352187 0.151743 0.34491
0.858222 0.346496 0.85486 0.349444 0.147676 0.842479
0.83954 0.360763 0.865653 0.349351 0.147187 0.845014
0.35846 0.644463 0.147744 0.845864 0.1459 0.643624
0.852164 0.356014 0.851968 0.352038 0.159181 0.847063
0.338308 0.651441 0.655813 0.141771 0.338879 0.14228
0.158271 0.861787 0.349467 0.337747 0.163558 0.340119
0.154603 0.845989 0.343116 0.360755 0.15506 0.342643
0.84836 0.85403 0.358062 0.647737 0.653187 0.355713
0.345642 0.657558 0.653134 0.141877 0.350588 0.152326
0.147198 0.852925 0.355576 0.35303 0.14619 0.340755
0.344612 0.1595 0.840526 0.852524 0.649693 0.864058
0.843543 0.344234 0.850312 0.344518 0.153918 0.851018
0.647739 0.34175 0.146996 0.156114 0.644051 0.35452
0.357692 0.648791 0.64749 0.143217 0.359938 0.144185
0.653504 0.348143 0.136673 0.140243 0.648961 0.348207
0.847947 0.34622 0.856173 0.341027 0.143919 0.851747
0.369006 0.352955 0.648363 0.846584 0.354071 0.639233
0.162319 0.149391 0.644955 0.147312 0.846966 0.349925
0.854852 0.854414 0.355118 0.648333 0.642701 0.338804
0.65683 0.340263 0.146138 0.153109 0.647194 0.350593
0.362036 0.6611 0.153745 0.852078 0.152216 0.648144
0.848505 0.856277 0.35674 0.655568 0.661232 0.34667
0.355217 0.14753 0.858516 0.850854 0.641496 0.83939
0.847867 0.341485 0.85517 0.344671 0.151715 0.853872
0.639769 0.357876 0.145896 0.14625 0.63791 0.358128
0.140265 0.855481 0.342002 0.33969 0.140104 0.3549
0.15863 0.858443 0.349329 0.335259 0.134882 0.351357
0.351751 0.150322 0.864433 0.863057 0.648723 0.841531
0.153292 0.134103 0.652622 0.152619 0.863093 0.350641
0.854211 0.846714 0.355423 0.645275 0.656468 0.353778
0.343635 0.342086 0.653779 0.848535 0.351354 0.649257
0.846255 0.838001 0.349216 0.646811 0.650444 0.361457
0.852152 0.344124 0.848855 0.355398 0.153165 0.855611
0.345311 0.649049 0.645993 0.146774 0.349783 0.145419
0.34072 0.647032 0.145363 0.847951 0.153243 0.653811
0.832488 0.349935 0.837014 0.349296 0.148658 0.842516
0.145092 0.144312 0.653025 0.155255 0.853046 0.340534
0.143195 0.147167 0.643864 0.155506 0.851528 0.353008
0.848934 0.359052 0.85058 0.351679 0.149441 0.840324
0.836549 0.8494 0.354899 0.651162 0.647333 0.351835
0.6456 0.342011 0.14105 0.14296 0.644922 0.35719
0.858745 0.84943 0.353065 0.658589 0.642008 0.346595
0.149451 0.137706 0.6514 0.146362 0.848551 0.357928
0.158648 0.156836 0.649917 0.155703 0.848385 0.336907
0.347991 0.349328 0.649078 0.844858 0.352865 0.65755
0.350885 0.650616 0.142779 0.861626 0.145937 0.644148
0.146071 0.160663 0.651898 0.150232 0.845298 0.350723
0.346538 0.354929 0.645813 0.855869 0.346989 0.656518
0.168446 0.160879 0.655353 0.159581 0.847013 0.353891
0.34297 0.348788 0.65461 0.839122 0.356774 0.650835
0.353583 0.660088 0.644721 0.148822 0.363485 0.149451
0.340934 0.343672 0.651926 0.845631 0.346539 0.660028
0.352316 0.654806 0.140138 0.851761 0.156501 0.654398
0.848715 0.846151 0.351743 0.650754 0.650352 0.355839
0.152066 0.143304 0.65551 0.142223 0.84156 0.353234
0.344875 0.646473 0.648234 0.152945 0.342977 0.150441
0.142351 0.156081 0.649064 0.143561 0.85988 0.342854
0.357778 0.632703 0.658448 0.161997 0.341792 0.14596
0.646616 0.358124 0.151799 0.158197 0.658625 0.348162
0.1473 0.14345 0.649322 0.150186 0.852846 0.340109
0.844831 0.345206 0.84588 0.348261 0.14562 0.852111
0.158228 0.848817 0.349744 0.342191 0.139148 0.35611
0.351186 0.641203 0.65607 0.152589 0.349675 0.153
0.339993 0.647927 0.160889 0.859045 0.140268 0.656748
0.655115 0.354963 0.146404 0.148989 0.655271 0.355201
0.357116 0.637902 0.654336 0.149777 0.337141 0.160216
0.147308 0.156778 0.641975 0.156703 0.849938 0.351764
0.359215 0.641029 0.653787 0.152194 0.336106 0.164192
0.647211 0.347462 0.145768 0.136333 0.659045 0.353779
0.344924 0.64589 0.654022 0.151881 0.362687 0.149811
0.648115 0.344194 0.154085 0.140913 0.650766 0.354295
0.850183 0.855002 0.343881 0.644862 0.651627 0.355935
0.649852 0.350031 0.139735 0.152058 0.645573 0.344822
0.348387 0.139976 0.845321 0.860318 0.644305 0.848148
0.851418 0.86209 0.345668 0.660262 0.653564 0.347245
0.358485 0.15599 0.847201 0.857141 0.653169 0.852456
0.153976 0.152504 0.646118 0.153862 0.845406 0.350561
0.355824 0.653549 0.647597 0.155665 0.359745 0.160807
0.151684 0.147901 0.654857 0.153838 0.849524 0.352753
0.354383 0.353467 0.648199 0.834266 0.357421 0.648361
0.351909 0.640368 0.147987 0.848629 0.140608 0.650057
0.851301 0.342248 0.848756 0.353299 0.14132 0.853586
0.351664 0.643591 0.145194 0.852989 0.150882 0.651496
0.643701 0.357697 0.151035 0.153713 0.634019 0.355845
0.341065 0.646793 0.646547 0.152366 0.347137 0.149058
0.160189 0.849348 0.343762 0.333319 0.158054 0.351126
0.353406 0.652104 0.144454 0.852486 0.150166 0.650543
0.336936 0.144534 0.852615 0.847723 0.666772 0.84126
0.846132 0.865168 0.34866 0.664601 0.649961 0.355375
0.851462 0.851556 0.360107 0.652772 0.654162 0.359706
0.349636 0.651224 0.644542 0.147237 0.346733 0.149246
0.347994 0.638709 0.646151 0.144761 0.347609 0.148178
0.144639 0.84189 0.33738 0.353541 0.162408 0.340075
0.84836 0.348546 0.845006 0.357249 0.15183 0.843789
0.845623 0.346821 0.840135 0.349247 0.156371 0.845725
0.349932 0.638474 0.65982 0.141705 0.347707 0.15443
0.854215 0.846848 0.348671 0.649966 0.658189 0.347075
0.133364 0.141656 0.649711 0.148083 0.85883 0.3514
0.156595 0.855394 0.335064 0.341125 0.158056 0.361071
0.152276 0.849123 0.348821 0.352563 0.148294 0.355299
0.345457 0.351568 0.654626 0.843205 0.360814 0.650823
0.369628 0.342886 0.647447 0.852866 0.350549 0.651081
0.85216 0.844742 0.354139 0.641787 0.651103 0.347451
0.850902 0.851999 0.348741 0.6505 0.640299 0.353183
0.849911 0.856666 0.350533 0.636672 0.650971 0.342851
0.152169 0.156899 0.641007 0.141669 0.846568 0.341695
0.345959 0.353881 0.659891 0.848062 0.347864 0.641695
0.351877 0.150075 0.849906 0.853489 0.657215 0.853099
0.344393 0.150109 0.843437 0.846673 0.653819 0.850815
0.643971 0.346725 0.151706 0.159423 0.652478 0.350338
0.649728 0.360025 0.1483 0.147257 0.642537 0.34643
0.352635 0.661442 0.65059 0.161549 0.341292 0.148652
0.35162 0.643401 0.649209 0.144705 0.361224 0.140912
0.350531 0.638164 0.144449 0.859397 0.144553 0.662788
0.341892 0.652352 0.650205 0.146817 0.346868 0.155434
0.362867 0.656771 0.654458 0.153074 0.349792 0.147971
0.360528 0.64544 0.655876 0.153942 0.349518 0.151271
0.651373 0.348266 0.157862 0.140366 0.64848 0.355004
0.151215 0.849128 0.357165 0.340236 0.164363 0.35251
0.152302 0.853106 0.355385 0.351598 0.149054 0.356023
0.341188 0.65791 0.660884 0.132641 0.359094 0.149196
0.149772 0.852206 0.352236 0.356495 0.149835 0.350982
0.843521 0.858494 0.350108 0.648456 0.654649 0.361316
0.1559 0.838298 0.349507 0.348606 0.146376 0.342482
0.355238 0.337522 0.6578 0.848854 0.34194 0.640921
0.84681 0.352935 0.853248 0.353244 0.142772 0.839809
0.151665 0.143538 0.645442 0.152621 0.841664 0.351479
0.34985 0.154008 0.849931 0.851024 0.654634 0.847921
0.853296 0.840735 0.357739 0.655018 0.646441 0.341557
0.351055 0.653471 0.650532 0.153928 0.34679 0.150174
0.157812 0.153534 0.637481 0.140149 0.852924 0.355065
0.341353 0.346624 0.652491 0.862117 0.353229 0.645062
0.344347 0.157512 0.855598 0.859766 0.645592 0.845485
0.35192 0.344481 0.638979 0.858055 0.358343 0.65001
0.352612 0.346204 0.656828 0.842929 0.348396 0.641295
0.854841 0.349681 0.856541 0.337216 0.141063 0.8574
0.646594 0.350726 0.150563 0.138965 0.661305 0.347189
0.346835 0.3497 0.651809 0.859877 0.343301 0.65097
0.352528 0.655171 0.145086 0.847978 0.146852 0.636037
0.341535 0.14284 0.836301 0.857223 0.644386 0.857368
0.644389 0.351854 0.157625 0.163278 0.653046 0.341426
0.144994 0.848204 0.355221 0.355525 0.154866 0.349956
0.839387 0.343631 0.848772 0.348809 0.156588 0.862509
0.840882 0.354675 0.867999 0.348147 0.156488 0.84766
0.348327 0.650702 0.144191 0.853431 0.150827 0.655728
0.65326 0.348404 0.149597 0.149706 0.651418 0.348034
0.34814 0.644689 0.651357 0.151225 0.330074 0.151929
0.841124 0.843339 0.359325 0.653902 0.64547 0.356743
0.360254 0.650408 0.150055 0.859722 0.144685 0.654689
0.855065 0.849338 0.357802 0.644393 0.644157 0.3625
0.351605 0.638209 0.146129 0.857862 0.147025 0.652123
0.352356 0.649476 0.648467 0.153639 0.348713 0.149467
0.85166 0.861288 0.35937 0.642545 0.636409 0.353727
0.357729 0.649791 0.150463 0.847817 0.150849 0.648491
0.651818 0.346701 0.152627 0.155799 0.658261 0.351444
0.349843 0.653327 0.143173 0.855139 0.152662 0.660564
0.862011 0.35384 0.851645 0.363332 0.157255 0.867766
0.150833 0.146606 0.658415 0.157099 0.850743 0.350065
0.151084 0.859778 0.35017 0.347415 0.160273 0.345779
0.644017 0.34922 0.151317 0.153863 0.660069 0.351003
0.148537 0.852049 0.349603 0.356818 0.136722 0.34566
0.641116 0.343771 0.152498 0.142932 0.638376 0.347187
0.853803 0.851278 0.346604 0.634476 0.647419 0.346243
0.653939 0.346116 0.160446 0.146868 0.642713 0.345119
0.355068 0.648609 0.142617 0.842512 0.13935 0.650038
0.356588 0.150394 0.8625 0.847364 0.64165 0.845046
0.356564 0.662584 0.651031 0.143631 0.348443 0.153567
0.149338 0.853967 0.358987 0.345699 0.151694 0.355734
0.8515 0.346565 0.849133 0.351066 0.144721 0.842005
0.342931 0.355877 0.642347 0.851572 0.347371 0.645875
0.35189 0.645378 0.655284 0.155103 0.348407 0.149467
0.348345 0.658599 0.15574 0.848088 0.133311 0.651753
0.150648 0.144604 0.658689 0.150724 0.850941 0.347307
0.842893 0.847067 0.347724 0.649424 0.653245 0.356257
0.654928 0.363392 0.166918 0.158374 0.645365 0.356877
0.344725 0.64369 0.13915 0.848995 0.151576 0.661232
0.344779 0.651221 0.644826 0.146796 0.352942 0.137864
0.34991 0.159556 0.846157 0.849736 0.655068 0.856842
